date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:25:39	133472/133472	---MCZ	200	added ('OK')	text/html	etag:%2212azmls3hky2olt%22	https://yassir.com/ar	C:/Users/moham/Desktop/test/yassir.com/ar.html	(from )
00:25:39	134/134	---M--	200	added ('OK')	text/plain	etag:W/%2286-19885077438%22	https://yassir.com/robots.txt		(from )
00:25:44	7441/7441	---M--	200	added ('OK')	image/png	etag:W/%221d11-19885077438%22	https://yassir.com/images/common/favicon-yassir-forward.png	C:/Users/moham/Desktop/test/yassir.com/images/common/favicon-yassir-forward.png	(from https://yassir.com/ar)
00:25:45	7186/7186	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221c12-19885077438%22	https://yassir.com/images/common/iphone-frame.svg	C:/Users/moham/Desktop/test/yassir.com/images/common/iphone-frame.svg	(from https://yassir.com/ar)
00:25:46	127989/127989	---MCZ	200	added ('OK')	text/html	etag:%225mairtivqu2qqi%22	https://yassir.com/	C:/Users/moham/Desktop/test/yassir.com/index.html	(from https://yassir.com/ar)
00:25:46	184338/184338	---MCZ	200	added ('OK')	text/css	etag:W/%222d012-1988509f4d8%22	https://yassir.com/_next/static/css/ebb1a49734afad4c.css	C:/Users/moham/Desktop/test/yassir.com/_next/static/css/ebb1a49734afad4c.css	(from https://yassir.com/ar)
00:25:46	2764/2764	---MCZ	200	added ('OK')	text/css	etag:W/%22acc-1988509f4d8%22	https://yassir.com/_next/static/css/6fb77ee813e5aa0a.css	C:/Users/moham/Desktop/test/yassir.com/_next/static/css/6fb77ee813e5aa0a.css	(from https://yassir.com/ar)
00:25:47	112594/112594	---MCZ	200	added ('OK')	application/javascript	etag:W/%221b7d2-1988509f4d8%22	https://yassir.com/_next/static/chunks/polyfills-42372ed130431b0a.js	C:/Users/moham/Desktop/test/yassir.com/_next/static/chunks/polyfills-42372ed130431b0a.js	(from https://yassir.com/ar)
00:25:48	143983/143983	---MCZ	200	added ('OK')	application/javascript	etag:W/%222326f-1988509f4d8%22	https://yassir.com/_next/static/chunks/6628d2a0.96991fbf275657dc.js	C:/Users/moham/Desktop/test/yassir.com/_next/static/chunks/6628d2a0.96991fbf275657dc.js	(from https://yassir.com/ar)
00:25:48	24191/24191	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e7f-1988509f4d8%22	https://yassir.com/_next/static/chunks/7867.16826524a57b6889.js	C:/Users/moham/Desktop/test/yassir.com/_next/static/chunks/7867.16826524a57b6889.js	(from https://yassir.com/ar)
00:25:49	46732/46732	---MCZ	200	added ('OK')	application/javascript	etag:W/%22b68c-1988509f4d8%22	https://yassir.com/_next/static/chunks/4273.18b881d76c60f071.js	C:/Users/moham/Desktop/test/yassir.com/_next/static/chunks/4273.18b881d76c60f071.js	(from https://yassir.com/ar)
00:25:50	263401/263401	---MCZ	200	added ('OK')	application/javascript	etag:W/%22404e9-1988509f4d8%22	https://yassir.com/_next/static/chunks/3779.1a7b86121f216c06.js	C:/Users/moham/Desktop/test/yassir.com/_next/static/chunks/3779.1a7b86121f216c06.js	(from https://yassir.com/ar)
00:25:51	25426/25426	---MCZ	200	added ('OK')	application/javascript	etag:W/%226352-1988509f4d8%22	https://yassir.com/_next/static/chunks/740.81a556092764e361.js	C:/Users/moham/Desktop/test/yassir.com/_next/static/chunks/740.81a556092764e361.js	(from https://yassir.com/ar)
00:25:51	11617/11617	---MCZ	200	added ('OK')	application/javascript	etag:W/%222d61-1988509f4d8%22	https://yassir.com/_next/static/chunks/9190.cd84e0771bae873e.js	C:/Users/moham/Desktop/test/yassir.com/_next/static/chunks/9190.cd84e0771bae873e.js	(from https://yassir.com/ar)
00:25:52	115349/115349	---MCZ	200	added ('OK')	application/javascript	etag:W/%221c295-1988509f4d8%22	https://yassir.com/_next/static/chunks/5303.b9af72d450042a33.js	C:/Users/moham/Desktop/test/yassir.com/_next/static/chunks/5303.b9af72d450042a33.js	(from https://yassir.com/ar)
00:25:54	197218/197218	---MCZ	200	added ('OK')	application/javascript	etag:W/%2230262-1988509f4d8%22	https://yassir.com/_next/static/chunks/4988.f8ae9576538ce087.js	C:/Users/moham/Desktop/test/yassir.com/_next/static/chunks/4988.f8ae9576538ce087.js	(from https://yassir.com/ar)
00:25:54	10674/10674	---MCZ	200	added ('OK')	application/javascript	etag:W/%2229b2-1988509f4d8%22	https://yassir.com/_next/static/chunks/5430.f3ca4db38d683518.js	C:/Users/moham/Desktop/test/yassir.com/_next/static/chunks/5430.f3ca4db38d683518.js	(from https://yassir.com/ar)
00:25:55	177437/177437	---MCZ	200	added ('OK')	application/javascript	etag:W/%222b51d-1988509f4d8%22	https://yassir.com/_next/static/chunks/282.968ba4b7577fe9e6.js	C:/Users/moham/Desktop/test/yassir.com/_next/static/chunks/282.968ba4b7577fe9e6.js	(from https://yassir.com/ar)
00:25:56	11239/11239	---MCZ	200	added ('OK')	application/javascript	etag:W/%222be7-1988509f4d8%22	https://yassir.com/_next/static/chunks/5856.3adc2a004e7a57d4.js	C:/Users/moham/Desktop/test/yassir.com/_next/static/chunks/5856.3adc2a004e7a57d4.js	(from https://yassir.com/ar)
00:25:58	10550/10550	---MCZ	200	added ('OK')	application/javascript	etag:W/%222936-1988509f4d8%22	https://yassir.com/_next/static/chunks/6100.0d8960fd2a650006.js	C:/Users/moham/Desktop/test/yassir.com/_next/static/chunks/6100.0d8960fd2a650006.js	(from https://yassir.com/ar)
00:25:59	17267/17267	---MCZ	200	added ('OK')	application/javascript	etag:W/%224373-1988509f4d8%22	https://yassir.com/_next/static/chunks/4211.14b9fa2690fe450e.js	C:/Users/moham/Desktop/test/yassir.com/_next/static/chunks/4211.14b9fa2690fe450e.js	(from https://yassir.com/ar)
00:25:59	1019/1019	---M--	200	added ('OK')	application/javascript	etag:W/%223fb-1988509f4d8%22	https://yassir.com/_next/static/chunks/1240.08b0c3eb11a91232.js	C:/Users/moham/Desktop/test/yassir.com/_next/static/chunks/1240.08b0c3eb11a91232.js	(from https://yassir.com/ar)
00:26:00	13351/13351	---MCZ	200	added ('OK')	application/javascript	etag:W/%223427-1988509f4d8%22	https://yassir.com/_next/static/chunks/4446.09c1f7c43b1964e2.js	C:/Users/moham/Desktop/test/yassir.com/_next/static/chunks/4446.09c1f7c43b1964e2.js	(from https://yassir.com/ar)
00:26:01	11409/11409	---MCZ	200	added ('OK')	application/javascript	etag:W/%222c91-1988509f4d8%22	https://yassir.com/_next/static/chunks/2685.77541e14e97c87eb.js	C:/Users/moham/Desktop/test/yassir.com/_next/static/chunks/2685.77541e14e97c87eb.js	(from https://yassir.com/ar)
00:26:01	6383/6383	---MCZ	200	added ('OK')	application/javascript	etag:W/%2218ef-1988509f4d8%22	https://yassir.com/_next/static/chunks/webpack-6be5ade6c2295aee.js	C:/Users/moham/Desktop/test/yassir.com/_next/static/chunks/webpack-6be5ade6c2295aee.js	(from https://yassir.com/ar)
00:26:03	140324/140324	---MCZ	200	added ('OK')	application/javascript	etag:W/%2222424-1988509f4d8%22	https://yassir.com/_next/static/chunks/framework-912131cc886948cf.js	C:/Users/moham/Desktop/test/yassir.com/_next/static/chunks/framework-912131cc886948cf.js	(from https://yassir.com/ar)
00:26:05	128825/128825	---MCZ	200	added ('OK')	application/javascript	etag:W/%221f739-1988509f4d8%22	https://yassir.com/_next/static/chunks/main-ce4c96b5dacbf01d.js	C:/Users/moham/Desktop/test/yassir.com/_next/static/chunks/main-ce4c96b5dacbf01d.js	(from https://yassir.com/ar)
00:26:11	112951/112951	---MCZ	200	added ('OK')	application/javascript	etag:W/%221b937-1988509f4d8%22	https://yassir.com/_next/static/chunks/9646-cffea451e93cb810.js	C:/Users/moham/Desktop/test/yassir.com/_next/static/chunks/9646-cffea451e93cb810.js	(from https://yassir.com/ar)
00:26:14	14942/14942	---MCZ	200	added ('OK')	application/javascript	etag:W/%223a5e-1988509f4d8%22	https://yassir.com/_next/static/chunks/8454-ee60b6ad8ff23df7.js	C:/Users/moham/Desktop/test/yassir.com/_next/static/chunks/8454-ee60b6ad8ff23df7.js	(from https://yassir.com/ar)
00:26:14	1046/1046	---MCZ	200	added ('OK')	application/javascript	etag:W/%22416-1988509f4d8%22	https://yassir.com/_next/static/chunks/pages/%5B%5B...slug%5D%5D-5f70d26517300d91.js	C:/Users/moham/Desktop/test/yassir.com/_next/static/chunks/pages/[[...slug]]-5f70d26517300d91.js	(from https://yassir.com/ar)
00:26:15	1953/1953	---MCZ	200	added ('OK')	application/javascript	etag:W/%227a1-1988509f4d8%22	https://yassir.com/_next/static/mR4qdSnMOapdxmmlPOHA2/_buildManifest.js	C:/Users/moham/Desktop/test/yassir.com/_next/static/mR4qdSnMOapdxmmlPOHA2/_buildManifest.js	(from https://yassir.com/ar)
00:26:15	1363299/1363299	---MCZ	200	added ('OK')	application/javascript	etag:W/%2214cd63-1988509f4d8%22	https://yassir.com/_next/static/chunks/pages/_app-1bdc4747a77b2f69.js	C:/Users/moham/Desktop/test/yassir.com/_next/static/chunks/pages/_app-1bdc4747a77b2f69.js	(from https://yassir.com/ar)
00:26:15	293/293	---M--	200	added ('OK')	application/javascript	etag:W/%22125-198850b8348%22	https://yassir.com/_next/static/mR4qdSnMOapdxmmlPOHA2/_ssgManifest.js	C:/Users/moham/Desktop/test/yassir.com/_next/static/mR4qdSnMOapdxmmlPOHA2/_ssgManifest.js	(from https://yassir.com/ar)
00:26:16	1320/1320	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22528-19885077438%22	https://yassir.com/images/common/logo-yassir-forward-symbol.svg	C:/Users/moham/Desktop/test/yassir.com/images/common/logo-yassir-forward-symbol.svg	(from https://yassir.com/ar)
00:26:17	3529/3529	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22dc9-19885077438%22	https://yassir.com/images/common/logo-yassir-forward-dark.svg	C:/Users/moham/Desktop/test/yassir.com/images/common/logo-yassir-forward-dark.svg	(from https://yassir.com/ar)
00:26:18	175807/175807	---MCZ	200	added ('OK')	text/html	etag:%22o62mc8s543lln%22	https://yassir.com/ar/business	C:/Users/moham/Desktop/test/yassir.com/ar/business.html	(from https://yassir.com/ar)
00:26:20	138373/138373	---MCZ	200	added ('OK')	text/html	etag:%2289hsprxjuw2u1n%22	https://yassir.com/ar/career	C:/Users/moham/Desktop/test/yassir.com/ar/career.html	(from https://yassir.com/ar)
00:26:24	373721/373721	---M--	200	added ('OK')	image/png	etag:Jmylz7hFBZwyNlps8sxtB8np5tdMmWZnl6kOm9dF0Oc=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fride-hailing-bg-ar.png&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/ride-hailing-bg-arb231.png	(from https://yassir.com/ar)
00:26:26	524003/524003	---M--	200	added ('OK')	image/png	etag:5h58GfpDxaQPlKjCSlP1Mp8vp0V+Hy1TU77BnXoBFi4=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Ffood-delivery-bg-ar.png&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/food-delivery-bg-ar6bb3.png	(from https://yassir.com/ar)
00:26:26	128249/128249	---M--	200	added ('OK')	image/png	etag:AkIbYK0dx-KWQOmKmzA3IPOz4UC2Y26giVa8qatUpfg=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fyassir-ride-ar.png&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/yassir-ride-ar1640.png	(from https://yassir.com/ar)
00:26:27	18377/18377	---M--	200	added ('OK')	image/png	etag:ohKVphQoZ16W0YizqF9VIEhD+dsrngjof53YkpHo7jI=	https://yassir.com/_next/image?url=%2Fimages%2Fcommon%2Fqrcode-app-download.png&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/qrcode-app-downloadf136.png	(from https://yassir.com/ar)
00:26:27	415426/415426	---M--	200	added ('OK')	image/png	etag:EvtqLjIXjge6Y1L+zn-+hlMZ+HjVGtoLmPjZiIxOw5w=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fdrive-deliver-bg-ar.png&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/drive-deliver-bg-ar1ae4.png	(from https://yassir.com/ar)
00:26:27	124942/124942	---M--	200	added ('OK')	image/png	etag:cU1gPvKOSqBh9mSUqQeoZdJn-bxHLJ8SVzul2rrS1c0=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fimage-2-1.png&w=1200&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/image-2-1f7bd.png	(from https://yassir.com/ar)
00:26:28	166340/166340	---M--	200	added ('OK')	image/png	etag:VBWh-2bQ5o80DfOX8PWRjtg23md4K496e14-NZQvDQo=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fimage-2.png&w=640&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/image-20dcc.png	(from https://yassir.com/ar)
00:26:28	45643/45643	---M--	200	added ('OK')	image/png	etag:URFD8pnaXJ1R7K9qES2qKKwC0405StEBUOnyb4hQDPI=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fimage-2-2.png&w=1080&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/image-2-2271f.png	(from https://yassir.com/ar)
00:26:29	45763/45763	---M--	200	added ('OK')	image/png	etag:pgsSAqufa9trdVPqxqYBipQC1JWhh0uzn71MU1agDcc=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fimage-2-3.png&w=1080&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/image-2-3d657.png	(from https://yassir.com/ar)
00:26:30	71189/71189	---M--	200	added ('OK')	image/png	etag:6gI0O-sfVQLbL0MhJqYhUynxMeK6qYO2hBUTiKvGSLc=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fimage-2-4.png&w=1080&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/image-2-4b5f4.png	(from https://yassir.com/ar)
00:26:31	116360/116360	---M--	200	added ('OK')	image/png	etag:1ipDvCuvlKO71ylvwcEGHyJyDrUXdn7LXQb1M16d+fo=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fb2b-2.png&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/b2b-2aa91.png	(from https://yassir.com/ar)
00:26:31	3489/3489	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22da1-19885077438%22	https://yassir.com/images/common/logo-yassir-forward-light.svg	C:/Users/moham/Desktop/test/yassir.com/images/common/logo-yassir-forward-light.svg	(from https://yassir.com/ar)
00:26:33	12091/12091	---M--	200	added ('OK')	image/png	etag:JM5qtQR-b0dYBTwEGYQa1Fvb0tHEYK660KhJltC0DiY=	https://yassir.com/_next/image?url=%2Fimages%2Fcommon%2Fgoogleplay-dark.png&w=3840&q=100	C:/Users/moham/Desktop/test/yassir.com/_next/googleplay-dark509b.png	(from https://yassir.com/ar)
00:26:33	9086/9086	---M--	200	added ('OK')	image/png	etag:nPRJYUsE5fuwpiLSjBY6nv54xWicUJzkYvUY9iuawGU=	https://yassir.com/_next/image?url=%2Fimages%2Fcommon%2Fappstore-dark.png&w=3840&q=100	C:/Users/moham/Desktop/test/yassir.com/_next/appstore-darke10f.png	(from https://yassir.com/ar)
00:26:35	134222/134222	---MCZ	200	added ('OK')	text/html	etag:%2213n1js1l922p4s%22	https://yassir.com/ar/ride-hailing	C:/Users/moham/Desktop/test/yassir.com/ar/ride-hailing.html	(from https://yassir.com/ar)
00:26:36	141443/141443	---MCZ	200	added ('OK')	text/html	etag:%22161wckd531j2u0p%22	https://yassir.com/ar/food-delivery	C:/Users/moham/Desktop/test/yassir.com/ar/food-delivery.html	(from https://yassir.com/ar)
00:26:37	127612/127612	---MCZ	200	added ('OK')	text/html	etag:%22h1fnkhx6z52kwd%22	https://yassir.com/ar/grocery-delivery	C:/Users/moham/Desktop/test/yassir.com/ar/grocery-delivery.html	(from https://yassir.com/ar)
00:26:38	119542/119542	---MCZ	200	added ('OK')	text/html	etag:%228etztebcs02ep5%22	https://yassir.com/ar/order-for-someone-else	C:/Users/moham/Desktop/test/yassir.com/ar/order-for-someone-else.html	(from https://yassir.com/ar)
00:26:41	128437/128437	---MCZ	200	added ('OK')	text/html	etag:%22hm8vyshbna2kok%22	https://yassir.com/ar/drivers	C:/Users/moham/Desktop/test/yassir.com/ar/drivers.html	(from https://yassir.com/ar)
00:26:41	140511/140511	---MCZ	200	added ('OK')	text/html	etag:%22ld5qakhjwy2t2x%22	https://yassir.com/ar/delivery-men	C:/Users/moham/Desktop/test/yassir.com/ar/delivery-men.html	(from https://yassir.com/ar)
00:26:42	170899/170899	---MCZ	200	added ('OK')	text/html	etag:%22mfiz25ri513hca%22	https://yassir.com/ar/restaurant	C:/Users/moham/Desktop/test/yassir.com/ar/restaurant.html	(from https://yassir.com/ar)
00:26:43	160011/160011	---MCZ	200	added ('OK')	text/html	etag:%2241g0ddg394399l%22	https://yassir.com/ar/stores	C:/Users/moham/Desktop/test/yassir.com/ar/stores.html	(from https://yassir.com/ar)
00:26:44	128829/128829	---MCZ	200	added ('OK')	text/html	etag:%22oxzxofh4md2m1g%22	https://yassir.com/ar/about-us	C:/Users/moham/Desktop/test/yassir.com/ar/about-us.html	(from https://yassir.com/ar)
00:26:45	129570/129570	---MCZ	200	added ('OK')	text/html	etag:%225plg27tpv22di0%22	https://yassir.com/ar/hub	C:/Users/moham/Desktop/test/yassir.com/ar/hub.html	(from https://yassir.com/ar)
00:26:45	117281/117281	---MCZ	200	added ('OK')	text/html	etag:%228qbq6pi8eq2ap7%22	https://yassir.com/ar/algeria/contact-us	C:/Users/moham/Desktop/test/yassir.com/ar/algeria/contact-us.html	(from https://yassir.com/ar)
00:26:47	106269/106269	---MCZ	200	added ('OK')	text/html	etag:%22wosuksd4mo1ytj%22	https://yassir.com/ar/privacy-policy	C:/Users/moham/Desktop/test/yassir.com/ar/privacy-policy.html	(from https://yassir.com/ar)
00:26:48	159678/159678	---MCZ	200	added ('OK')	text/html	etag:%224c6ax43wh42mgy%22	https://yassir.com/ar/terms-of-use	C:/Users/moham/Desktop/test/yassir.com/ar/terms-of-use.html	(from https://yassir.com/ar)
00:26:49	87120/87120	---MCZ	200	added ('OK')	text/html	etag:%227e80zt4ucc1ogc%22	https://yassir.com/ar/cookies	C:/Users/moham/Desktop/test/yassir.com/ar/cookies.html	(from https://yassir.com/ar)
00:26:50	22528/22528	---MCZ	200	added ('OK')	text/html	etag:%22147yxmz867xhdr%22	https://yassir.com/images/common/yassir-logo-rectangle.png	C:/Users/moham/Desktop/test/yassir.com/images/common/yassir-logo-rectangle.html	(from https://yassir.com/)
00:26:51	859/859	---M--	200	added ('OK')	application/javascript	etag:W/%2235b-1988509f4d8%22	https://yassir.com/_next/static/chunks/4011.19f2fbde0db18e6e.js	C:/Users/moham/Desktop/test/yassir.com/_next/static/chunks/4011.19f2fbde0db18e6e.js	(from https://yassir.com/)
00:26:52	127989/127989	---MCZ	200	added ('OK')	text/html	etag:%225mairtivqu2qqi%22	https://yassir.com/en	C:/Users/moham/Desktop/test/yassir.com/en.html	(from https://yassir.com/)
00:26:55	170631/170631	---MCZ	200	added ('OK')	text/html	etag:%2211e6g2pefod3nmw%22	https://yassir.com/en/business	C:/Users/moham/Desktop/test/yassir.com/en/business.html	(from https://yassir.com/)
00:26:56	132591/132591	---MCZ	200	added ('OK')	text/html	etag:%22172bb04jt7o2uas%22	https://yassir.com/en/career	C:/Users/moham/Desktop/test/yassir.com/en/career.html	(from https://yassir.com/)
00:26:57	360698/360698	---M--	200	added ('OK')	image/png	etag:3x+skkhCKwrFToILPSHPROgeoo9C0oNNPUV2jp3fhzI=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fride-hailing-bg.png&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/ride-hailing-bgbc25.png	(from https://yassir.com/)
00:26:58	583319/583319	---M--	200	added ('OK')	image/png	etag:qaoGJCWRRSQFyodT+ujPmZjENH2ejJcH2j2xsOdASIY=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Ffood-delivery-bg.png&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/food-delivery-bgbe2c.png	(from https://yassir.com/)
00:27:00	438630/438630	---M--	200	added ('OK')	image/png	etag:QS2KnYXluXT+8NzzVe+Zc49VeYCoQ5Bivf3X5Pf6rcE=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fdrive-deliver-bg.png&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/drive-deliver-bg543c.png	(from https://yassir.com/)
00:27:00	139071/139071	---M--	200	added ('OK')	image/png	etag:R8kUGHJs4xc-F2PNQM6EaxK3X7h5ynzMfRHLB+jaoU4=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fyassir-ride-en.png&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/yassir-ride-en5063.png	(from https://yassir.com/)
00:27:00	81484/81484	---M-Z	404	error ('Not%20Found')	text/html	etag:%22nubuq7bsk81qur%22	https://yassir.com/en/yassir-cash	C:/Users/moham/Desktop/test/yassir.com/en/yassir-cash.48.delayed	(from https://yassir.com/)
00:27:01	128739/128739	---MCZ	200	added ('OK')	text/html	etag:%22ukcn3sr7332rbo%22	https://yassir.com/en/ride-hailing	C:/Users/moham/Desktop/test/yassir.com/en/ride-hailing.html	(from https://yassir.com/)
00:27:02	133161/133161	---MCZ	200	added ('OK')	text/html	etag:%228oqni351un2uq8%22	https://yassir.com/en/food-delivery	C:/Users/moham/Desktop/test/yassir.com/en/food-delivery.html	(from https://yassir.com/)
00:27:03	124160/124160	---MCZ	200	added ('OK')	text/html	etag:%22zwb9lk5osb2nsd%22	https://yassir.com/en/grocery-delivery	C:/Users/moham/Desktop/test/yassir.com/en/grocery-delivery.html	(from https://yassir.com/)
00:27:04	115050/115050	---MCZ	200	added ('OK')	text/html	etag:%22imgtlnbf4n2grf%22	https://yassir.com/en/order-for-someone-else	C:/Users/moham/Desktop/test/yassir.com/en/order-for-someone-else.html	(from https://yassir.com/)
00:27:04	124138/124138	---MCZ	200	added ('OK')	text/html	etag:%228omwlwavp12nrj%22	https://yassir.com/en/drivers	C:/Users/moham/Desktop/test/yassir.com/en/drivers.html	(from https://yassir.com/)
00:27:05	134421/134421	---MCZ	200	added ('OK')	text/html	etag:%22rna14meb472vow%22	https://yassir.com/en/delivery-men	C:/Users/moham/Desktop/test/yassir.com/en/delivery-men.html	(from https://yassir.com/)
00:27:06	164595/164595	---MCZ	200	added ('OK')	text/html	etag:%226gtr6wyi8n3izi%22	https://yassir.com/en/restaurant	C:/Users/moham/Desktop/test/yassir.com/en/restaurant.html	(from https://yassir.com/)
00:27:07	155094/155094	---MCZ	200	added ('OK')	text/html	etag:%224k0n0wgflp3bnl%22	https://yassir.com/en/stores	C:/Users/moham/Desktop/test/yassir.com/en/stores.html	(from https://yassir.com/)
00:27:08	22521/22521	---MCZ	200	added ('OK')	text/html	etag:%22ndutrqjfjzhdk%22	https://yassir.com/en/yassir-agent	C:/Users/moham/Desktop/test/yassir.com/en/yassir-agent.html	(from https://yassir.com/)
00:27:08	124158/124158	---MCZ	200	added ('OK')	text/html	etag:%22pvvfi4mvch2nrz%22	https://yassir.com/en/about-us	C:/Users/moham/Desktop/test/yassir.com/en/about-us.html	(from https://yassir.com/)
00:27:09	132591/132591	---MCZ	200	added ('OK')	text/html	etag:%22172bb04jt7o2uas%22	https://yassir.com/career	C:/Users/moham/Desktop/test/yassir.com/career.html	(from https://yassir.com/)
00:27:10	171706/171706	---MCZ	200	added ('OK')	text/html	etag:%22rveh8r3xpl3ocy%22	https://yassir.com/hub	C:/Users/moham/Desktop/test/yassir.com/hub.html	(from https://yassir.com/)
00:27:11	103503/103503	---MCZ	200	added ('OK')	text/html	etag:%22ultj29khi327ti%22	https://yassir.com/en/algeria/contact-us	C:/Users/moham/Desktop/test/yassir.com/en/algeria/contact-us.html	(from https://yassir.com/)
00:27:13	99598/99598	---MCZ	200	added ('OK')	text/html	etag:%2210imaxo07b724ub%22	https://yassir.com/en/privacy-policy	C:/Users/moham/Desktop/test/yassir.com/en/privacy-policy.html	(from https://yassir.com/)
00:27:14	147669/147669	---MCZ	200	added ('OK')	text/html	etag:%221864jgwbubt35r0%22	https://yassir.com/en/terms-of-use	C:/Users/moham/Desktop/test/yassir.com/en/terms-of-use.html	(from https://yassir.com/)
00:27:15	78558/78558	---MCZ	200	added ('OK')	text/html	etag:%2285y3mvhaa11olv%22	https://yassir.com/en/cookies	C:/Users/moham/Desktop/test/yassir.com/en/cookies.html	(from https://yassir.com/)
00:27:16	56160/56160	---M--	200	added ('OK')	font/woff2	etag:W/%22db60-1988509f4d8%22	https://yassir.com/_next/static/media/Gellix-Thin.25f0845b.woff2	C:/Users/moham/Desktop/test/yassir.com/_next/static/media/Gellix-Thin.25f0845b.woff2	(from https://yassir.com/_next/static/css/ebb1a49734afad4c.css)
00:27:17	68368/68368	---M--	200	added ('OK')	font/woff2	etag:W/%2210b10-1988509f4d8%22	https://yassir.com/_next/static/media/Gellix-Light.518a34e0.woff2	C:/Users/moham/Desktop/test/yassir.com/_next/static/media/Gellix-Light.518a34e0.woff2	(from https://yassir.com/_next/static/css/ebb1a49734afad4c.css)
00:27:18	68860/68860	---M--	200	added ('OK')	font/woff2	etag:W/%2210cfc-1988509f4d8%22	https://yassir.com/_next/static/media/Gellix-Regular.88ae74ec.woff2	C:/Users/moham/Desktop/test/yassir.com/_next/static/media/Gellix-Regular.88ae74ec.woff2	(from https://yassir.com/_next/static/css/ebb1a49734afad4c.css)
00:27:18	68940/68940	---M--	200	added ('OK')	font/woff2	etag:W/%2210d4c-1988509f4d8%22	https://yassir.com/_next/static/media/Gellix-Medium.6b31b815.woff2	C:/Users/moham/Desktop/test/yassir.com/_next/static/media/Gellix-Medium.6b31b815.woff2	(from https://yassir.com/_next/static/css/ebb1a49734afad4c.css)
00:27:19	69700/69700	---M--	200	added ('OK')	font/woff2	etag:W/%2211044-1988509f4d8%22	https://yassir.com/_next/static/media/Gellix-SemiBold.21e495e3.woff2	C:/Users/moham/Desktop/test/yassir.com/_next/static/media/Gellix-SemiBold.21e495e3.woff2	(from https://yassir.com/_next/static/css/ebb1a49734afad4c.css)
00:27:20	70664/70664	---M--	200	added ('OK')	font/woff2	etag:W/%2211408-1988509f4d8%22	https://yassir.com/_next/static/media/Gellix-Bold.8f2bb0d6.woff2	C:/Users/moham/Desktop/test/yassir.com/_next/static/media/Gellix-Bold.8f2bb0d6.woff2	(from https://yassir.com/_next/static/css/ebb1a49734afad4c.css)
00:27:20	71528/71528	---M--	200	added ('OK')	font/woff2	etag:W/%2211768-1988509f4d8%22	https://yassir.com/_next/static/media/Gellix-ExtraBold.8b0cbef5.woff2	C:/Users/moham/Desktop/test/yassir.com/_next/static/media/Gellix-ExtraBold.8b0cbef5.woff2	(from https://yassir.com/_next/static/css/ebb1a49734afad4c.css)
00:27:21	65676/65676	---M--	200	added ('OK')	font/woff2	etag:W/%221008c-1988509f4d8%22	https://yassir.com/_next/static/media/Gellix-Black.73bbfda2.woff2	C:/Users/moham/Desktop/test/yassir.com/_next/static/media/Gellix-Black.73bbfda2.woff2	(from https://yassir.com/_next/static/css/ebb1a49734afad4c.css)
00:27:22	138776/138776	---MCZ	200	added ('OK')	font/ttf	etag:W/%2221e18-1988509f4d8%22	https://yassir.com/_next/static/media/TheSansArab-Light.26a8fa59.ttf	C:/Users/moham/Desktop/test/yassir.com/_next/static/media/TheSansArab-Light.26a8fa59.ttf	(from https://yassir.com/_next/static/css/ebb1a49734afad4c.css)
